id,customer_id,sku_id,payment_id,order_date,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,sku_name,cogs,category,payment_method
ODR3184483243l,C910180L,P264265,3,2022-01-15,97440,1,97440.0,0.0,97440.0,True,True,False,Assetboys_MD-1332-6-7Y,72094,Kids & Baby,customercredit
ODR1138415240o,C845061L,P838471,1,2022-02-07,96570,1,96570.0,0.0,96570.0,True,True,True,sehgalmotors_268986,74356,Superstore,cod
ODR8168836343k,C680109L,P175191,1,2022-07-24,96570,1,96570.0,0.0,96570.0,True,True,True,sehgalmotors_51492,63684,Superstore,cod
ODR3629683400n,C631417L,P888832,7,2022-08-05,96570,1,96570.0,0.0,96570.0,True,False,False,sehgalmotors_5317,80098,Superstore,Easypay
ODR9088742465l,C188782L,P176799,1,2021-01-08,96553,1,96552.6,0.0,96552.6,True,True,True,Paramount_9781107657823,71398,School & Education,cod
ODR7034685139t,C188782L,P176799,1,2021-10-08,96553,1,96552.6,0.0,96552.6,True,True,False,Paramount_9781107657823,71398,School & Education,cod
ODR1458978107m,C848357L,P431327,3,2021-10-27,96280,1,96280.0,0.0,96280.0,True,True,True,Z&A_ZEES-0043,66758,Beauty & Grooming,customercredit
ODR4022584967q,C950055L,P431327,1,2021-10-29,96280,1,96280.0,0.0,96280.0,True,True,True,Z&A_ZEES-0043,66758,Beauty & Grooming,cod
ODR3840037819w,C283648L,P869633,1,2022-01-21,48024,2,96048.0,0.0,96048.0,True,True,False,Kansai_High Heat Auto _ Whitw,31204,Others,cod
ODR3050928062h,C755258L,P915427,1,2022-06-02,48024,2,96048.0,0.0,96048.0,True,True,True,Kansai_Vinyl & Fabric _ Sand,35032,Others,cod
ODR4083870866t,C639287L,P351936,1,2021-06-09,95932,1,95932.0,0.0,95932.0,True,True,True,MEGUIAR_G7164,67106,Others,cod
ODR9435321804u,C487004L,P732481,1,2022-03-20,95700,1,95700.0,0.0,95700.0,True,True,False,sinbo_7033,59334,Beauty & Grooming,cod
ODR4305176774e,C214165L,P367646,7,2022-05-06,95700,1,95700.0,0.0,95700.0,True,False,False,e-seller_15,81316,Computing,Easypay
ODR7098503457c,C923611L,P639901,1,2021-12-20,95700,1,95700.0,0.0,95700.0,True,True,False,JBS_WEN-015,65076,Home & Living,cod
ODR4607990243z,C765777L,P788894,1,2022-02-07,95700,1,95700.0,0.0,95700.0,True,True,True,sinbo_6901,75574,Home & Living,cod
ODR1218073082f,C139855L,P831319,1,2021-10-10,95700,1,95700.0,0.0,95700.0,True,True,False,TTA_7005-6Y,64090,Kids & Baby,cod
ODR2844993575g,C331799L,P373014,1,2021-09-20,31900,3,95700.0,0.0,95700.0,True,True,True,aw_Octane Booster-12oz./354ml ,20068,Others,cod
ODR9639939509q,C168628L,P922144,1,2022-03-22,95700,1,95700.0,0.0,95700.0,True,True,True,oxford_9780199128181,64090,School & Education,cod
ODR6654072422t,C435250L,P274768,1,2022-02-05,9570,10,95700.0,0.0,95700.0,True,True,True,RS_Plain Rusk Pack of 3,6090,Soghaat,cod
ODR4059481682p,C412936L,P687135,1,2022-02-17,31900,3,95700.0,0.0,95700.0,True,True,True,RS_pack-of-two-Rehmat-e-Shereen-Habshi-Halwa-450g,27724,Soghaat,cod
ODR8168732377y,C702521L,P274768,7,2022-03-24,9570,10,95700.0,0.0,95700.0,True,False,False,RS_Plain Rusk Pack of 3,6090,Soghaat,Easypay
ODR6173824892m,C890940L,P274768,1,2022-07-03,9570,10,95700.0,0.0,95700.0,True,True,True,RS_Plain Rusk Pack of 3,6090,Soghaat,cod
ODR8148672588v,C375865L,P842526,1,2022-07-07,47850,2,95700.0,0.0,95700.0,True,False,False,NDF_Almond American 500gm,30102,Soghaat,cod
ODR3135792449x,C890087L,P842526,1,2022-12-07,47850,2,95700.0,0.0,95700.0,True,False,False,NDF_Almond American 500gm,30102,Soghaat,cod
ODR9228060202s,C799968L,P504954,1,2022-03-17,95700,1,95700.0,0.0,95700.0,True,True,True,WSM_Black-LCD-Backup-Rear,74646,Superstore,cod
ODR3205025920k,C503253L,P580686,1,2021-10-09,95642,1,95642.0,0.0,95642.0,True,True,True,stinnos_A134,77430,Kids & Baby,cod
ODR2440113194f,C823301L,P658885,1,2022-10-06,95642,1,95642.0,0.0,95642.0,True,True,True,Tmall_BinocularCamera,64032,Kids & Baby,cod
ODR1787864027b,C862619L,P767337,1,2022-04-22,95526,1,95526.0,0.0,95526.0,True,True,True,sapil_Sapil Chichi Women 100ML,64902,Beauty & Grooming,cod
ODR3309701757u,C421043L,P213930,1,2021-07-31,47734,2,95468.0,0.0,95468.0,True,True,True,stinnos_957,70992,Kids & Baby,cod
ODR4491164393c,C634785L,P133789,1,2021-11-29,95120,1,95120.0,0.0,95120.0,True,True,True,babyw_CH-11,100920,Kids & Baby,cod
ODR6447350250a,C874037L,P133789,1,2022-06-19,95120,1,95120.0,0.0,95120.0,True,True,True,babyw_CH-11,100920,Kids & Baby,cod
ODR3256267381k,C388087L,P133789,1,2022-07-13,95120,1,95120.0,0.0,95120.0,True,True,True,babyw_CH-11,100920,Kids & Baby,cod
ODR8414314059c,C978527L,P198953,7,2022-04-13,47560,2,95120.0,0.0,95120.0,True,False,False,NDF_Pista Salty 500gm,35728,Soghaat,Easypay
ODR8637943051z,C978527L,P198953,6,2022-12-04,47560,2,95120.0,0.0,95120.0,True,False,False,NDF_Pista Salty 500gm,35728,Soghaat,easypay_voucher
ODR4747586121d,C447301L,P998934,1,2021-04-12,94830,1,94830.0,0.0,94830.0,True,True,True,Audionic_B-334,56898,Computing,cod
ODR8776644395a,C975828L,P496204,1,2021-07-18,94250,1,94250.0,0.0,94250.0,True,True,True,Rajesh_RAJ001,35322,Home & Living,cod
ODR2184592002e,C600734L,P683001,1,2021-09-18,93960,1,93960.0,0.0,93960.0,True,True,True,mm_AG-2032,71920,Appliances,cod
ODR9466533795v,C953155L,P950245,8,2021-03-09,93960,1,93960.0,0.0,93960.0,True,False,False,Rajesh_RAJ54,61770,Home & Living,ublcreditcard
ODR4082009800u,C179018L,P245851,1,2021-02-08,31320,3,93960.0,0.0,93960.0,True,True,False,CITY_Pajama-15 yrs - above - Size 44 ,24708,School & Education,cod
ODR5629315206z,C179018L,P245851,1,2021-07-28,31320,3,93960.0,0.0,93960.0,True,True,False,CITY_Pajama-15 yrs - above - Size 44 ,24708,School & Education,cod
ODR2650757092f,C448320L,P834446,1,2021-10-23,93745,1,93745.4,0.0,93745.4,True,True,False,emo_Emo-VB-06 Navy Blue Blazer,84332,Women Fashion,cod
ODR7407235451y,C196720L,P748889,1,2022-03-08,93670,1,93670.0,0.0,93670.0,True,True,False,kke_SCF62817,58058,Kids & Baby,cod
ODR4664078097r,C256469L,P887411,1,2022-09-02,46748,2,93496.0,0.0,93496.0,True,True,True,paramount_9780141373027,32248,Books,cod
ODR4290321561d,C958287L,P923712,1,2021-07-29,92974,1,92974.0,0.0,92974.0,True,True,True,sapil_Sapil Nice Feelings Blue Men 75ML,80852,Beauty & Grooming,cod
ODR6756768031z,C525405L,P451463,1,2021-08-07,92800,1,92800.0,0.0,92800.0,True,True,True,vitamin_Vita Growth,68672,Health & Sports,cod
ODR4507174797u,C485919L,P316230,1,2021-07-24,92800,1,92800.0,0.0,92800.0,True,True,True,xenium_RFC-20164,68672,Home & Living,cod
ODR7026512589v,C825216L,P884993,1,2021-07-30,92800,1,92800.0,0.0,92800.0,True,True,True,Tri-Angels_FR1742,74240,Home & Living,cod
ODR7334444654k,C485919L,P316230,1,2021-08-08,92800,1,92800.0,0.0,92800.0,True,True,True,xenium_RFC-20164,68672,Home & Living,cod
ODR1318813834i,C467527L,P149741,1,2022-04-04,46400,2,92800.0,0.0,92800.0,True,True,True,BO_Nicer-Dicer-Plus-Green,31088,Home & Living,cod
ODR4822383254i,C429168L,P937597,1,2021-07-27,92800,1,92800.0,0.0,92800.0,True,True,True,Emo_CS-25993-42,63104,Men Fashion,cod
ODR5427922913a,C391009L,P734223,1,2021-09-19,92800,1,92800.0,0.0,92800.0,True,True,False,iu_Islamabad United Hoodie White-Islamabad,83520,Others,cod
ODR3551444884q,C915214L,P895240,4,2022-03-15,92800,1,92800.0,0.0,92800.0,True,False,False,interwood_HA-HLZ9A115-38562,67744,Others,Payaxis
ODR1741616161f,C729711L,P895240,1,2022-03-30,92800,1,92800.0,0.0,92800.0,True,True,False,interwood_HA-HLZ9A115-38562,67744,Others,cod
ODR5300521162m,C869172L,P568444,1,2022-01-13,18560,5,92800.0,0.0,92800.0,True,True,True,RS_Sohan Halwa Tin,15660,Soghaat,cod
ODR6872717480w,C869172L,P656351,1,2022-04-30,92800,1,92800.0,0.0,92800.0,True,True,True,baklawa_Baklava Mix Chocolate Sweets 1Kg,83520,Soghaat,cod
ODR6319948363k,C903814L,P656351,7,2022-06-17,92800,1,92800.0,0.0,92800.0,True,True,True,baklawa_Baklava Mix Chocolate Sweets 1Kg,83520,Soghaat,Easypay
ODR6832333121k,C667533L,P656351,4,2022-10-03,92800,1,92800.0,0.0,92800.0,True,False,False,baklawa_Baklava Mix Chocolate Sweets 1Kg,83520,Soghaat,Payaxis
ODR6898067749m,C869172L,P656351,1,2022-10-05,92800,1,92800.0,0.0,92800.0,True,True,False,baklawa_Baklava Mix Chocolate Sweets 1Kg,83520,Soghaat,cod
ODR2454497981t,C437385L,P656351,7,2022-12-05,92800,1,92800.0,0.0,92800.0,True,True,False,baklawa_Baklava Mix Chocolate Sweets 1Kg,83520,Soghaat,Easypay
ODR8232274006z,C624232L,P787888,1,2021-11-14,46400,2,92800.0,0.0,92800.0,True,True,True,Rajesh_RAJ76,35206,Superstore,cod
ODR7875686844b,C835970L,P787882,1,2022-03-15,23200,4,92800.0,0.0,92800.0,True,True,True,RB_Veet-bf,16646,Superstore,cod
ODR2794336563e,C828392L,P101786,1,2021-08-12,92800,1,92800.0,0.0,92800.0,True,True,True,sputnik_4766/2-8,60320,Women Fashion,cod
ODR4015525210e,C901131L,P846012,1,2022-01-21,92742,1,92742.0,0.0,92742.0,True,True,True,KureshiC_083-kemi,83462,Beauty & Grooming,cod
ODR1461945559w,C698097L,P130754,1,2022-02-14,92742,1,92742.0,0.0,92742.0,True,True,True,Aladdin_Non-Slip Yoga Mat - Blue,87638,Health & Sports,cod
ODR6499817702x,C779761L,P832533,1,2022-04-24,92742,1,92742.0,0.0,92742.0,True,True,True,Telemall_ASA Gym-Ball-85cm,62118,Health & Sports,cod
ODR4824128187u,C799421L,P634439,1,2021-12-24,92742,1,92742.0,0.0,92742.0,True,True,True,emart_0-47,77894,Home & Living,cod
ODR2123231069q,C814229L,P634439,1,2022-01-27,92742,1,92742.0,0.0,92742.0,True,True,True,emart_0-47,77894,Home & Living,cod
ODR8211108213e,C485693L,P164789,1,2021-10-27,92742,1,92742.0,0.0,92742.0,True,True,True,USwinter_US-WGD-4-3T,76966,Kids & Baby,cod
ODR8516884679v,C538697L,P831721,1,2022-03-31,92742,1,92742.0,0.0,92742.0,True,True,True,BP_FA23344,80678,Kids & Baby,cod
ODR6694422254w,C934224L,P339575,1,2022-01-05,92742,1,92742.0,0.0,92742.0,True,True,False,Tmall_SpyPen_4GB,55622,School & Education,cod
ODR5156652753w,C202773L,P339575,1,2022-06-19,92742,1,92742.0,0.0,92742.0,True,True,False,Tmall_SpyPen_4GB,55622,School & Education,cod
ODR7499282137b,C325171L,P339575,1,2022-07-21,92742,1,92742.0,0.0,92742.0,True,True,False,Tmall_SpyPen_4GB,55622,School & Education,cod
ODR7750835348r,C202773L,P339575,1,2022-11-07,92742,1,92742.0,0.0,92742.0,True,True,False,Tmall_SpyPen_4GB,55622,School & Education,cod
ODR6293543219r,C693125L,P323119,1,2022-04-24,46342,2,92684.0,0.0,92684.0,True,True,False,peekaboo_Batman-Black-4 Yrs,38918,Kids & Baby,cod
ODR4862722659t,C678807L,P407562,1,2022-01-22,92510,1,92510.0,0.0,92510.0,True,True,True,liberty_9780425271582,77662,Books,cod
ODR3900370282y,C253252L,P460667,1,2022-04-05,92510,1,92510.0,0.0,92510.0,True,True,False,Sigma_5535,59160,Health & Sports,cod
ODR5394178965c,C677243L,P892750,1,2022-02-03,46110,2,92220.0,0.0,92220.0,True,False,False,liberty_9780099514220,35960,Books,cod
ODR5113525652d,C251748L,P343851,1,2022-03-26,92220,1,92220.0,0.0,92220.0,True,True,True,Qmobile B65,81142,Health & Sports,cod
ODR6841527370m,C741634L,P336160,1,2021-09-24,92220,1,92220.0,0.0,92220.0,True,True,False,MHS_Flannel Check-Red-Bed Sheet - [Size] Double,78358,Home & Living,cod
ODR3222240377a,C405819L,P864992,1,2021-10-21,91350,1,91350.0,0.0,91350.0,True,True,False,CI_B- 004,58464,Home & Living,cod
ODR6987100399t,C814229L,P472060,1,2022-04-13,30450,3,91350.0,0.0,91350.0,True,True,True,JBS_WEN-041,26448,Home & Living,cod
ODR2937979456x,C598721L,P508513,1,2022-07-03,91350,1,91350.0,0.0,91350.0,True,True,True,BP_TO35624,68498,Kids & Baby,cod
ODR1468999756j,C725701L,P657057,1,2022-11-02,30450,3,91350.0,0.0,91350.0,True,True,True,BP_SP33584,22214,Kids & Baby,cod
ODR9045847188x,C185073L,P562355,1,2022-05-06,30450,3,91350.0,0.0,91350.0,True,True,True,jn_900g,23896,Superstore,cod
ODR1175839712h,C642425L,P562355,1,2022-05-24,30450,3,91350.0,0.0,91350.0,True,True,True,jn_900g,23896,Superstore,cod
ODR7122139438k,C624232L,P586206,1,2022-12-07,45530,2,91060.0,0.0,91060.0,True,True,True,Rajesh_Blue Car Emergency Tow Chain,44544,Others,cod
ODR3712949784z,C442477L,P700188,1,2022-09-08,90480,1,90480.0,0.0,90480.0,True,True,True,KI_bedsheet-2001blgbs,67860,Home & Living,cod
ODR2843186060e,C162978L,P186555,1,2021-08-12,90480,1,90480.0,0.0,90480.0,True,True,False,stinnos_776,66004,Kids & Baby,cod
ODR2919692861p,C417601L,P186555,1,2022-03-01,90480,1,90480.0,0.0,90480.0,True,True,True,stinnos_776,66004,Kids & Baby,cod
ODR2756570368b,C666340L,P186555,7,2022-03-04,90480,1,90480.0,0.0,90480.0,True,True,True,stinnos_776,66004,Kids & Baby,Easypay
ODR3882527157g,C861782L,P186555,1,2022-10-04,90480,1,90480.0,0.0,90480.0,True,False,False,stinnos_776,66004,Kids & Baby,cod
ODR6453363534k,C288932L,P616812,12,2021-11-07,30160,3,90480.0,0.0,90480.0,True,True,True,UK_Gulab Jamun Tin Pack  1000 Gms,21982,Soghaat,internetbanking
ODR6035483632i,C222107L,P120192,1,2021-01-08,89900,1,89900.0,0.0,89900.0,True,True,False,RUB_Kemei_KM-27c,62002,Beauty & Grooming,cod
ODR3459500724f,C986391L,P235446,1,2022-10-08,89900,1,89900.0,0.0,89900.0,True,True,False,liberty_9781423601883,57536,Books,cod
ODR2760873062a,C824224L,P559130,1,2022-07-01,89900,1,89900.0,0.0,89900.0,True,True,True,Base_1607,72790,Health & Sports,cod
ODR9168334858z,C694207L,P894676,1,2021-03-09,89842,1,89842.0,0.0,89842.0,True,True,True,stinnos_A127,69136,Kids & Baby,cod
ODR4889464591s,C984747L,P419656,1,2022-04-18,89842,1,89842.0,0.0,89842.0,True,True,True,PlanetX_PX-9291,67338,Kids & Baby,cod
ODR9129192059d,C263693L,P419656,4,2022-05-13,89842,1,89842.0,0.0,89842.0,True,True,True,PlanetX_PX-9291,67338,Kids & Baby,Payaxis
ODR6409180150h,C478438L,P419656,1,2022-07-27,89842,1,89842.0,0.0,89842.0,True,True,True,PlanetX_PX-9291,67338,Kids & Baby,cod
ODR7451441591r,C744182L,P308596,1,2022-07-22,89610,1,89610.0,0.0,89610.0,True,True,True,Fantastic_FT-27,71688,Health & Sports,cod
ODR6471954540a,C995819L,P115324,3,2022-01-08,89204,1,89204.0,0.0,89204.0,True,True,False,cr_PISTA PLAIN-500 GM,59682,Soghaat,customercredit
ODR4381422733m,C231714L,P851316,4,2022-01-18,88914,1,88914.0,0.0,88914.0,True,False,False,edukaan_200923,79982,Kids & Baby,Payaxis
ODR9656401660l,C231714L,P851316,4,2022-01-19,88914,1,88914.0,0.0,88914.0,True,False,False,edukaan_200923,79982,Kids & Baby,Payaxis
ODR5041460711m,C707750L,P941691,1,2022-03-18,88740,1,88740.0,0.0,88740.0,True,False,False,sigma_2639,57652,Health & Sports,cod
ODR2574445815x,C970497L,P970458,1,2022-02-19,88740,1,88740.0,0.0,88740.0,True,False,False,RAJESH_RAJ183,55854,Kids & Baby,cod
ODR7443606651m,C539674L,P323833,1,2021-07-10,29580,3,88740.0,0.0,88740.0,True,True,True,Al Muhafiz Sohan Halwa Walnut,20996,Soghaat,cod
ODR2503185632c,C851854L,P323833,1,2021-10-09,29580,3,88740.0,0.0,88740.0,True,True,False,Al Muhafiz Sohan Halwa Walnut,20996,Soghaat,cod
ODR8411509810e,C236137L,P506768,1,2022-06-15,9860,9,88740.0,0.0,88740.0,True,False,False,SN_Muzadati-500gm,8642,Soghaat,cod
ODR1600856967f,C625394L,P726800,1,2021-12-23,29522,3,88566.0,0.0,88566.0,True,True,False,SIR_DMS02-2,24186,Superstore,cod
ODR7154465134v,C692506L,P371536,1,2021-12-14,88508,1,88508.0,0.0,88508.0,True,True,True,Sigma_83430,74298,Health & Sports,cod
ODR1898379262f,C283740L,P371536,7,2022-05-16,88508,1,88508.0,0.0,88508.0,True,False,False,Sigma_83430,74298,Health & Sports,Easypay
ODR8129910001v,C688485L,P289460,1,2021-10-10,88508,1,88508.0,0.0,88508.0,True,False,False,MEGUIAR_G17748,77836,Others,cod
ODR5328230895d,C869965L,P258191,4,2021-11-28,88508,1,88508.0,0.0,88508.0,True,False,False,MEGUIAR_G1001EU,64554,Others,Payaxis
ODR5861921405e,C298129L,P258191,1,2022-01-19,88508,1,88508.0,0.0,88508.0,True,True,True,MEGUIAR_G1001EU,64554,Others,cod
ODR9297900923u,C811149L,P160003,1,2022-01-29,88450,1,88450.0,0.0,88450.0,True,True,True,Audionic X-BOOM 5 White,68962,Computing,cod
ODR8603011297l,C214771L,P160003,1,2022-11-02,88450,1,88450.0,0.0,88450.0,True,True,True,Audionic X-BOOM 5 White,68962,Computing,cod
ODR9016003594z,C276022L,P476267,1,2022-04-15,88450,1,88450.0,0.0,88450.0,True,True,True,PlanetX_PX-9103,75168,Kids & Baby,cod
ODR7021535265e,C267039L,P996636,1,2021-11-12,22040,4,88160.0,0.0,88160.0,True,True,True,RS_Double Delight,19372,Soghaat,cod
ODR1937914267k,C208458L,P619315,1,2021-12-11,43500,2,87000.0,0.0,87000.0,True,True,True,vitamin_Breast Enlargement,37410,Beauty & Grooming,cod
ODR2800518544a,C365675L,P316760,1,2021-07-07,87000,1,87000.0,0.0,87000.0,True,True,False,col qadri_Sentinels In The Sky,55680,Books,cod
ODR5324321648f,C525405L,P489854,4,2021-10-13,17400,5,87000.0,0.0,87000.0,True,False,False,Topline_Waheed Murad His Life and Our Times,13398,Books,Payaxis
ODR4866700005h,C352783L,P108360,1,2021-11-23,87000,1,87000.0,0.0,87000.0,True,True,True,Zia_HS3,55680,Books,cod
ODR4890220715u,C525405L,P489854,1,2022-03-01,17400,5,87000.0,0.0,87000.0,True,True,True,Topline_Waheed Murad His Life and Our Times,13398,Books,cod
ODR1552193806b,C525405L,P489854,1,2022-03-03,17400,5,87000.0,0.0,87000.0,True,True,True,Topline_Waheed Murad His Life and Our Times,13398,Books,cod
ODR5747444684a,C448063L,P887401,1,2022-04-23,87000,1,87000.0,0.0,87000.0,True,True,True,mt_Lenovo-Wireless-Mouse-300-with-rechargeable-battery,71340,Computing,cod
ODR2753792560t,C669116L,P980609,1,2021-08-11,87000,1,87000.0,0.0,87000.0,True,True,True,On Call EZ-II Meter+50 Strips Combo Deal,76560,Health & Sports,cod
ODR5273862587q,C279046L,P130102,1,2021-08-27,87000,1,87000.0,0.0,87000.0,True,True,True,vitamin_Ultra Gainer,75690,Health & Sports,cod
ODR6931371716k,C468561L,P206839,1,2021-10-08,87000,1,87000.0,0.0,87000.0,True,True,False,rute2_6060,54810,Health & Sports,cod
ODR4078808377j,C763100L,P990886,1,2021-10-30,87000,1,87000.0,0.0,87000.0,True,True,True,vitamin_Ultra Whey Protein,77430,Health & Sports,cod
ODR5275419871l,C157342L,P813931,1,2022-03-21,87000,1,87000.0,0.0,87000.0,True,True,False,vitamin_TVC-Ultra Slim Plus + BB Cream free,62640,Health & Sports,cod
ODR6026510797o,C548863L,P671611,1,2022-09-03,87000,1,87000.0,0.0,87000.0,True,True,False,vitamin_Wipes ,65772,Health & Sports,cod
ODR9698540681n,C125658L,P999277,1,2021-09-21,87000,1,87000.0,0.0,87000.0,True,True,False,ww_WAK-1-Orgional Wood Colour,75690,Home & Living,cod
ODR6570309250d,C338216L,P997731,1,2022-04-30,87000,1,87000.0,0.0,87000.0,True,True,False,GA_SARANG T-200 - 114654,53070,Home & Living,cod
ODR6104976276o,C815084L,P370239,1,2022-01-16,87000,1,87000.0,0.0,87000.0,True,True,True,PlanetX_PX-9064,60262,Kids & Baby,cod
ODR6299883980s,C577641L,P370239,1,2022-02-03,87000,1,87000.0,0.0,87000.0,True,True,True,PlanetX_PX-9064,60262,Kids & Baby,cod
ODR2823464239u,C822661L,P692012,4,2022-02-15,87000,1,87000.0,0.0,87000.0,True,False,False,RAJESH_RAJ221,38802,Kids & Baby,Payaxis
ODR5228367209c,C287258L,P815219,1,2022-03-23,43500,2,87000.0,0.0,87000.0,True,True,False,Ctees_CK-PK5-M,35206,Kids & Baby,cod
ODR9662296212f,C724757L,P507524,4,2021-02-10,87000,1,87000.0,0.0,87000.0,True,False,False,BFV_Black Friday voucher Rs  1500,71340,Others,Payaxis
ODR3222155741o,C889309L,P507524,4,2021-07-11,87000,1,87000.0,0.0,87000.0,True,True,False,BFV_Black Friday voucher Rs  1500,71340,Others,Payaxis
ODR6881209566p,C496630L,P324617,1,2021-08-25,87000,1,87000.0,0.0,87000.0,True,True,True,Vouch 365 2016,99992,Others,cod
ODR6443614944h,C318689L,P185890,1,2022-02-01,87000,1,87000.0,0.0,87000.0,True,True,True,BO_Pack of 6 - Non-Stick Cooking Utensils - Black,70470,Others,cod
ODR9773922545o,C774677L,P508011,1,2022-03-02,87000,1,87000.0,0.0,87000.0,True,True,False,Alerashine_sku-09-XL,60030,Others,cod
ODR5613780676i,C374256L,P858068,13,2022-03-26,29000,3,87000.0,0.0,87000.0,True,False,False,RB_Dettol Germ Busting Kit-bf,18270,Others,Easypay_MA
ODR1694926293e,C559026L,P557054,1,2022-05-20,43500,2,87000.0,0.0,87000.0,True,True,True,emart_Tyre Shape Air Compressor,74182,Others,cod
ODR2378986198t,C485651L,P557054,4,2022-05-21,43500,2,87000.0,0.0,87000.0,True,True,True,emart_Tyre Shape Air Compressor,74182,Others,Payaxis
ODR9783584646i,C415016L,P557054,4,2022-05-24,43500,2,87000.0,0.0,87000.0,True,False,False,emart_Tyre Shape Air Compressor,74182,Others,Payaxis
ODR3785694897x,C480341L,P557054,1,2022-06-13,43500,2,87000.0,0.0,87000.0,True,True,True,emart_Tyre Shape Air Compressor,74182,Others,cod
ODR8232881922y,C655359L,P557054,1,2022-06-14,43500,2,87000.0,0.0,87000.0,True,True,True,emart_Tyre Shape Air Compressor,74182,Others,cod
ODR6131634351m,C975919L,P707930,1,2022-07-25,87000,1,87000.0,0.0,87000.0,True,True,False,Entertainer Asia_Vouch 365-2017 Mobile App Lahore,73080,Others,cod
ODR6145553400l,C826816L,P961229,1,2021-07-20,87000,1,87000.0,0.0,87000.0,True,True,True,barico_BS034-,54810,School & Education,cod
ODR9559236162q,C299472L,P961229,4,2021-12-28,87000,1,87000.0,0.0,87000.0,True,False,False,barico_BS034-,54810,School & Education,Payaxis
ODR7990877654j,C563295L,P984910,1,2022-02-01,17400,5,87000.0,0.0,87000.0,True,True,True,edukaan_7003-A4 - 300 Pages,14268,School & Education,cod
ODR8509193451u,C942292L,P922502,1,2022-03-27,87000,1,87000.0,0.0,87000.0,True,True,False,oxford_9780195978216,53070,School & Education,cod
ODR6628862640e,C690627L,P613497,1,2022-06-08,43500,2,87000.0,0.0,87000.0,True,True,True,CITY_White Kameez-13 - 14 yrs - Size 38,28246,School & Education,cod
ODR2299887287t,C246499L,P213255,1,2021-03-08,87000,1,87000.0,0.0,87000.0,True,True,False,greenroot_Organic Honey (500 ml),59160,Soghaat,cod
ODR7128465347l,C813440L,P140624,7,2022-04-05,43500,2,87000.0,0.0,87000.0,True,False,False,Al-Muhafiz-Sohan-Halwa-Almond-Pack-of-2,42688,Soghaat,Easypay
ODR6037296416u,C924211L,P792114,1,2021-09-25,87000,1,87000.0,0.0,87000.0,True,True,True,Karak_Honey 1 Kg,52490,Superstore,cod
ODR6911440507i,C996508L,P792114,1,2021-09-26,87000,1,87000.0,0.0,87000.0,True,True,True,Karak_Honey 1 Kg,52490,Superstore,cod
ODR6441123857t,C722470L,P616114,1,2021-02-11,86942,1,86942.0,0.0,86942.0,True,True,True,emart_0-65,65192,Beauty & Grooming,cod
ODR2627498388c,C825710L,P863002,1,2021-02-12,86942,1,86942.0,0.0,86942.0,True,True,True,RUB_Kemei_KM-580 A,53012,Beauty & Grooming,cod
ODR7098154337f,C621883L,P863002,9,2021-07-16,86942,1,86942.0,0.0,86942.0,True,False,False,RUB_Kemei_KM-580 A,53012,Beauty & Grooming,mygateway
ODR9923212312a,C958287L,P863002,1,2021-07-18,86942,1,86942.0,0.0,86942.0,True,True,False,RUB_Kemei_KM-580 A,53012,Beauty & Grooming,cod
ODR7917833301o,C898232L,P863002,1,2021-07-19,86942,1,86942.0,0.0,86942.0,True,True,True,RUB_Kemei_KM-580 A,53012,Beauty & Grooming,cod
ODR3970054947f,C883259L,P863002,1,2021-11-08,86942,1,86942.0,0.0,86942.0,True,True,True,RUB_Kemei_KM-580 A,53012,Beauty & Grooming,cod
ODR3143282995e,C403187L,P863002,13,2022-03-26,86942,1,86942.0,0.0,86942.0,True,False,False,RUB_Kemei_KM-580 A,53012,Beauty & Grooming,Easypay_MA
ODR1995812882t,C767192L,P383563,1,2022-09-03,86942,1,86942.0,0.0,86942.0,True,True,True,Tmall_DermaSeta-1,68672,Beauty & Grooming,cod
ODR5572610689w,C946451L,P477619,1,2021-09-09,86942,1,86942.0,0.0,86942.0,True,True,True,Telemall_MM-PC-0002,41122,Health & Sports,cod
ODR7646757183j,C738725L,P326506,1,2021-02-11,86942,1,86942.0,0.0,86942.0,True,True,True,emart_0-23,53882,Home & Living,cod
ODR9002574840b,C738725L,P453625,1,2021-08-29,86942,1,86942.0,0.0,86942.0,True,True,False,Tmall_MM-DR-MIB,74762,Home & Living,cod
ODR8561571107d,C412936L,P831135,1,2021-10-12,86942,1,86942.0,0.0,86942.0,True,True,False,PBG_D-1039,57362,Home & Living,cod
ODR9393619749y,C273269L,P453625,4,2021-10-23,86942,1,86942.0,0.0,86942.0,True,False,False,Tmall_MM-DR-MIB,74762,Home & Living,Payaxis
ODR3699873835k,C661509L,P453625,1,2021-12-10,86942,1,86942.0,0.0,86942.0,True,True,True,Tmall_MM-DR-MIB,74762,Home & Living,cod
ODR7290053274f,C830769L,P119281,1,2022-01-20,86942,1,86942.0,0.0,86942.0,True,True,True,PBG_D-1033,55622,Home & Living,cod
ODR3849713477q,C434159L,P223966,1,2022-06-21,86942,1,86942.0,0.0,86942.0,True,True,False,PBG_D-1041,56492,Home & Living,cod
ODR2494573511q,C998847L,P468756,1,2022-02-08,86942,1,86942.0,0.0,86942.0,True,True,False,PlanetX_PX-9161,54984,Kids & Baby,cod
ODR3194002314f,C277620L,P663116,1,2022-02-25,86942,1,86942.0,0.0,86942.0,True,True,False,BP_BS29884-32,59972,Kids & Baby,cod
